Ohnolog1	Ohnolog2
TMEM151B	TMEM151A
TMEM151A	RP11-444E17.6
ME1	ME3
ME1	ME2
ME3	ME2
PRSS35	PRSS23
SNAP91	PICALM
FUT9	FUT4
FUT4	FUT7
FUT4	FUT3
FUT4	FUT6
FUT4	FUT5
FUT7	FUT5
FUT7	FUT6
FUT7	FUT3
CEP57L1	CEP57
SLC35F1	SLC35F2
NOX3	NOX4
NOX3	AC027088.1
NOX3	CYBB
NOX3	NOX1
NOX4	NOX1
CYBB	NOX1
EZR	RDX
EZR	MSN
RDX	MSN
H4C3	H4-16
H4-16	H4C8
H4-16	H4C11
UHRF1BP1	UHRF1BP1L
ANKS1A	ANKS1B
FKBP5	FKBP4
ETV7	ETV6
STK38	STK38L
PI16	PI15
PI16	GLIPR1L2
PI16	GLIPR1L1
FRS3	FRS2
USP49	USP44
CRISP2	GLIPR1L1
DDO	DAO
RFX6	RFX4
CDK19	CDK8
KATNA1	KATNAL1
LATS1	LATS2
GMPR	GMPR2
CARMIL1	CARMIL3
CARMIL1	CARMIL2
CARMIL3	CARMIL2
PSMB8	PSMB5
MDGA1	MDGA2
DAAM2	DAAM1
PPP2R5D	PPP2R5C
CRIP3	CRIP1
CRIP3	CRIP2
CRIP3	AL928654.7
DLK2	DLK1
TJAP1	BEGAIN
TMEM30A	TMEM30B
TMEM30A	TMEM30CP
TMEM30B	TMEM30CP
SIM1	NPAS3
SIM1	SIM2
NPAS3	NPAS1
SIM2	NPAS1
ARG1	ARG2
PLEKHG1	PLEKHG3
PLEKHG1	PLEKHG2
PLEKHG3	PLEKHG2
MTHFD1L	MTHFD1
SYNE1	SYNE2
FRMD1	FRMD6
SMOC2	SMOC1
TBP	TBPL2
UBR2	UBR1
THBS2	THBS1
DLL1	DLL4
FOXF2	FOXF1
FOXC1	FOXC2
ECI2	CDYL2
CDYL2	CDYL
CDYL2	CDY2A
CDYL2	CDY2B
CDYL2	CDY1
CDYL2	CDY1B
NEDD9	BCAR1
NEDD9	CASS4
NEDD9	EFS
BCAR1	CASS4
BCAR1	EFS
CASS4	EFS
TMEM170B	TMEM170A
TMEM170B	RP11-77K12.1
GFOD1	GFOD2
RANBP9	RANBP10
RIPOR2	RIPOR1
RIPOR2	RIPOR3
RIPOR1	RIPOR3
SERPINB1	SERPINB12
SERPINB1	SERPINB5
SERPINB1	SERPINB8
SERPINB12	SERPINB6
SERPINB5	SERPINB6
SERPINB9	SERPINB3
SERPINB3	SERPINA1
SERPINA1	SERPINB7
KLHL32	KLHL14
KLHL32	KLHL15
KLHL14	KLHL36
KLHL14	KLHL31
KLHL36	KLHL26
SOGA3	MTCL1
SOGA3	SOGA1
MTCL1	SOGA1
MTCL1	RP3-403A15.5
SOGA1	RP3-403A15.5
LAMA2	LAMA1
ARHGAP18	ARHGAP28
ARHGAP18	ARHGAP40
ARHGAP28	ARHGAP40
TRERF1	ZNF541
TRERF1	MIDEAS
ZNF541	MIDEAS
DUSP22	DUSP15
MYLK4	MYLK2
MYLK4	MYLK3
MYLK2	MYLK3
GCNT2	GCNT7
RBM24	RBM38
PI15	CLEC18C
PI15	CLEC18B
PI15	CLEC18A
OGFRL1	OGFR
SLC2A12	SLC2A10
PHIP	BRWD1
PHIP	BRWD3
BRWD1	BRWD3
LCA5	LCA5L
DOP1A	DOP1B
RWDD2A	RWDD2B
BACH2	BACH1
BACH1	ZBTB44
USP45	USP16
SUMO4	SUMO3
TIAM2	TIAM1
SYNJ2	SYNJ1
AGPAT4	AGPAT3
RNF5	RNF185
RPS10	AP000354.1
MAPK14	MAPK12
MAPK14	MAPK11
MAPK12	MAPK13
MAPK11	MAPK13
PIM1	PIM3
PIM1	PIM2
PIM3	PIM2
TBC1D22B	TBC1D22A
CD2AP	SH3KBP1
CD2AP	SH3D21
SH3KBP1	SH3D21
EFHC1	EFHC2
DDX43	DDX53
DDX53	DDX17
DDX17	DDX5
RIPPLY2	RIPPLY1
SNX3	SNX12
REPS1	REPS2
ADGRG6	ADGRG2
ADGRG6	ADGRG4
ADGRG2	ADGRG4
ADGRG2	ADGRG1
ADGRG2	ADGRG3
ADGRG2	ADGRG5
UTRN	DMD
UTRN	DRP2
DMD	DRP2
TAB2	TAB3
DYNLT1	DYNLT3
SLC29A4	SLC29A4P1
PMS2P1	PMS2P5
PMS2P1	PMS2P6
TBXAS1	CYP3A5
TBXAS1	CYP3A4
KDM7A	PHF2
KDM7A	PHF8
PHF2	PHF8
PRSS1	KLK5
PRSS1	KLK15
PRSS1	KLK13
PRSS1	KLK11
PRSS1	CTC-518B2.8
PRSS1	KLK14
PRSS1	KLK9
KLK5	PRSS3P4
KLK5	PRSS2
OGDH	OGDHL
ZMIZ2	ZMIZ1
PPIA	PPIF
AKR1B1	AKR1E2
AKR1E2	AKR1B10
AKR1D1	AKR1C4
AKR1D1	AKR1C2
AKR1D1	AKR1C1
AKR1D1	AKR1C3
STX1A	STX3
STX1A	STX2
STX1A	STX1B
STX3	STX2
STX3	STX1B
STX2	STX1B
DTX2	DTX4
DTX2	DTX1
DTX4	DTX1
PAX4	PAX6
CALU	RCN1
CALU	RCN3
RCN1	RCN3
KCP	VWCE
AGBL3	AGBL2
DGKI	DGKZ
CREB3L2	CREB3L1
KIAA1549	KIAA1549L
WEE2	WEE1
TMEM106B	TMEM106C
TMEM106B	TMEM106A
TMEM106C	TMEM106A
TSPAN13	TSPAN31
CBX3	CBX5
CBX3	CBX1
CBX5	CBX1
TAX1BP1	CALCOCO1
TAX1BP1	CALCOCO2
CALCOCO1	CALCOCO2
MINDY4	AQP6
MINDY4	MIP
MINDY4	AQP2
MINDY4	AQP5
MINDY4	AQP4
AQP6	MIP
AQP6	AQP4
MIP	AQP5
MIP	AQP2
MIP	AQP4
MIP	AQP1
MIP	RP5-877J2.1
AQP2	AQP4
AQP5	AQP4
POU6F2	POU6F1
AUTS2	FBRSL1
FBRSL1	FBRS
BCL7B	BCL7A
BCL7B	BCL7C
BCL7A	BCL7C
MLXIPL	MLXIP
VPS37D	VPS37B
VPS37B	VPS37C
CLIP2	CLIP1
HIP1	HIP1R
TMEM120A	TMEM120B
CD36	SCARB1
SH2B2	SH2B3
SH2B2	SH2B1
SH2B3	SH2B1
ATP6V0A4	ATP6V0A2
ATP6V0A4	ATP6V0A1
ATP6V0A4	TCIRG1
ATP6V0A2	TCIRG1
ATP6V0A2	ATP6V0A1
ATP6V0A1	TCIRG1
TRPV6	TRPV4
TRPV6	TRPV2
TRPV6	TRPV1
TRPV6	TRPV3
TRPV4	TRPV5
TRPV4	TRPV2
TRPV4	TRPV1
TRPV4	TRPV3
TRPV2	TRPV5
TRPV2	TRPV3
TRPV2	TRPV1
TRPV1	TRPV5
TRPV3	TRPV5
NOS3	NOS1
NOS1	NOS2
SMARCD3	SMARCD1
SMARCD3	SMARCD2
SMARCD1	SMARCD2
RHEB	RHEBL1
LMBR1	LMBR1L
NOD1	NLRC5
NOD1	NOD2
NLRC5	NLRC3
NLRC5	NLRP13
NOD2	NLRC3
NLRC3	NLRP14
NLRC3	NLRP5
NLRC3	NLRP12
NLRP13	RNH1
HERPUD2	HERPUD1
SEPTIN7	SEPTIN1
SEPTIN7	SEPTIN4
SEPTIN7	SEPTIN5
SEPTIN1	SEPTIN7P2
SEPTIN1	SEPTIN4
SEPTIN1	SEPTIN5
SEPTIN4	SEPTIN7P2
SEPTIN4	SEPTIN5
SEPTIN5	SEPTIN7P2
KIAA0895	KIAA0895L
ELMO1	ELMO3
ELMO1	ELMO2
ELMO3	ELMO2
PHKG1	PHKG2
VKORC1L1	VKORC1
ZKSCAN1	ZNF205
ZKSCAN1	ZSCAN32
ZKSCAN1	ZNF772
ZKSCAN1	ZNF792
ZKSCAN1	ZNF416
ZKSCAN1	ZIK1
ZSCAN32	ZNF416
ZSCAN32	ZNF776
ORAI2	ORAI3
ORAI2	ORAI1
ORAI3	ORAI1
PRKAR1B	PRKAR1A
MAFK	MAFG
MAFK	MAFF
MAFG	MAFF
MAFF	MAFB
LFNG	RFNG
LFNG	MFNG
RFNG	MFNG
TTYH3	TTYH2
TTYH3	TTYH1
TTYH2	TTYH1
GNA12	GNA13
CARD11	CARD14
CARD11	CARD10
CARD14	CARD10
FOXK1	FOXK2
MMD2	MMD
WIPI2	WIPI1
ACTB	ACTG1
ACTB	ACTBL2
ACTG1	ACTBL2
FSCN1	FSCN2
USP42	USP36
USP36	USP17L26
USP36	USP17L13
USP36	USP17L28
USP36	USP17L21
USP36	USP17L8
USP36	USP17L5
USP36	USP17L27
USP36	USP17L1
USP36	USP17L12
USP36	USP17L25
USP36	USP17L29
USP36	USP17L15
USP36	USP17L20
USP36	USP17L19
USP36	USP17L3
USP36	USP17L23
USP36	USP17L10
USP36	USP17L24
USP36	USP17L2
USP36	USP17L11
USP36	USP17L30
USP36	USP17L22
USP36	USP17L18
USP36	USP17L4
USP36	USP17L7
USP36	USP17L17
CYTH3	CYTH1
CYTH3	CYTH2
CYTH3	CYTH4
CYTH3	CTC-273B12.7
CYTH1	CYTH2
CYTH1	CYTH4
CYTH1	CTC-273B12.7
CYTH2	CYTH4
CYTH4	CTC-273B12.7
RAC1	RAC3
RAC1	RAC2
RAC3	RAC2
ETV1	ETV4
ETV1	ETV5
ETV4	ETV5
MEOX2	MEOX1
SOSTDC1	SOST
SNX10	SNX11
SKAP2	SKAP1
HOXA2	HOXB2
FKBP9	FKBP10
NT5C3A	NT5C3B
STARD3NL	STARD3
STARD3NL	STAR
STARD3	STAR
CDK13	CDK12
MYO1G	MYO1D
RUNDC3B	RUNDC3A
SLC25A40	SLC25A39
SGCE	SGCA
PPP1R9A	PPP1R9B
LMTK2	AATK
AATK	LMTK3
BAIAP2L1	BAIAP2
BAIAP2L1	BAIAP2L2
BAIAP2	BAIAP2L2
SMURF1	SMURF2
SLC13A1	SLC13A5
SLC13A1	SLC13A4
SLC13A1	SLC13A3
SLC13A5	SLC13A4
SLC13A5	SLC13A2
SLC13A5	SLC13A3
SLC13A4	SLC13A3
EZH2	EZH1
AOC1	AOC2
TMUB1	TMUB2
NPC1L1	NPC1
CYP2W1	CYP2S1
RADIL	RASIP1
KDELR2	KDELR1
KDELR2	KDELR3
KDELR1	KDELR3
CCM2	CCM2L
SUN1	SUN2
MAFB	NRL
MAFB	MAF
MAFB	MAFA
NIPSNAP2	NIPSNAP1
TPST1	TPST2
CALN1	CABP7
LIMK1	LIMK2
PGAM2	AC012085.1
PGAM2	PGAM1
MOSPD3	MOSPD1
AP1S1	AP1S2
AP1S1	AP1S3
AP1S2	AP1S3
BCAP29	BCAP31
CBLL1	CBLL2
WASL	WAS
FBXO25	FBXO32
ANGPT2	ANGPT1
ANGPT1	ANGPT4
PTK2B	PTK2
SOX17	SOX7
SOX17	SOX18
SOX17	CTD-2135J3.4
SOX7	SOX18
SOX18	CTD-2135J3.4
ZNF704	ZNF395
ZNF704	SLC2A4RG
TSPYL5	SET
SET	SETSIP
PPP1R3B	PPP1R3C
PPP1R3B	PPP1R3D
PPP1R3D	PPP1R3G
PPP1R3D	PPP1R3E
PPP1R3D	PPP1R3A
TNKS	TNKS2
SH2D4A	SH2D4B
SH2D4A	SH2D7
SH2D4A	SH2D2A
SH2D4B	SH2D2A
CSGALNACT1	CSGALNACT2
SLC18A1	SLC18A2
GFRA2	GFRA1
FHIP2B	FHIP2A
PHYHIP	PHYHIPL
ENTPD4	ENTPD7
ENTPD4	ENTPD1
ENTPD4	ENTPD2
ENTPD4	ENTPD8
SLC25A37	SLC25A28
BNIP3L	BNIP3
FUT10	FUT11
DUSP26	DUSP13
DUSP26	DUSP29
DUSP26	STYXL2
KCNU1	KCNMA1
ZNF703	ZNF503
ERLIN2	ERLIN1
EIF4EBP1	EIF4EBP2
EIF4EBP1	EIF4EBP3
EIF4EBP2	EIF4EBP3
DDHD2	SEC23IP
PLPP5	PLPP4
PLEKHA2	PLEKHA1
GOLGA7	GOLGA7B
AP3M2	AP3M1
IKBKB	CHUK
POLB	POLL
MMP16	MMP1
MMP16	MMP25
MMP16	MMP8
MMP16	MMP3
MMP16	MMP13
MMP16	MMP10
MMP16	MMP19
MMP16	MMP14
MMP16	MMP2
MMP16	MMP15
MMP16	MMP24
MMP16	MMP17
MMP16	MMP11
MMP16	MMP7
MMP1	MMP17
MMP1	MMP15
MMP1	MMP2
MMP1	MMP25
MMP1	MMP11
MMP25	MMP17
MMP25	MMP2
MMP25	MMP25
MMP25	MMP15
MMP25	MMP11
MMP25	MMP8
MMP25	MMP3
MMP25	MMP13
MMP25	MMP10
MMP25	MMP7
MMP25	MMP27
MMP8	MMP17
MMP8	MMP15
MMP8	MMP2
MMP8	MMP11
MMP3	MMP17
MMP3	MMP15
MMP3	MMP2
MMP3	MMP11
MMP13	MMP17
MMP13	MMP15
MMP13	MMP2
MMP13	MMP11
MMP10	MMP17
MMP10	MMP15
MMP10	MMP2
MMP10	MMP11
MMP14	MMP15
MMP14	MMP24
MMP14	MMP17
MMP14	MMP11
MMP2	MMP27
MMP2	MMP9
MMP2	MMP24
MMP2	MMP11
MMP15	MMP7
MMP15	MMP27
MMP15	MMP24
MMP15	MMP11
MMP15	MMP17
MMP24	MMP11
MMP24	MMP17
MMP17	MMP11
MMP17	MMP7
MMP11	MMP7
MMP11	MMP27
RIPK2	ANKK1
RIPK2	RIPK3
ANKK1	RIPK4
THAP1	THAP2
SULF1	GNS
SULF1	SULF2
DPY19L4	DPY19L2
DPY19L4	DPY19L3
DLC1	STARD13
DLC1	STARD8
STARD13	STARD8
MICU3	MICU2
ZDHHC2	ZDHHC20
ZDHHC2	ZDHHC15
ZDHHC20	ZDHHC15
MTMR7	MTMR6
MTMR7	MTMR9
MTMR6	MTMR9
MTUS1	MTUS2
CEBPD	CEBPE
CEBPD	CEBPB
CEBPD	CEBPA
CEBPD	CEBPG
CEBPE	CEBPB
CEBPE	CEBPA
CEBPB	CEBPA
TOX	TOX4
TOX	TOX3
TOX	TOX2
TOX4	TOX3
TOX4	TOX2
TOX3	TOX2
CHD7	CHD8
CHD7	CHD9
CHD7	CHD6
CHD8	CHD9
CHD8	CHD6
CHD9	CHD6
JPH1	JPH4
JPH1	JPH3
JPH1	JPH2
JPH4	JPH3
JPH4	JPH2
JPH3	JPH2
PIP4P2	PIP4P1
GEM	REM2
GEM	RRAD
GEM	REM1
REM2	RRAD
REM2	REM1
RRAD	REM1
LRP12	LRP10
LRP12	LRP3
LRP10	LRP3
NDRG1	NDRG2
NDRG1	NDRG4
NDRG1	NDRG3
NDRG2	NDRG4
NDRG2	NDRG3
NDRG4	NDRG3
MAFA	NRL
MAFA	MAF
NRL	MAF
LPL	LIPC
LPL	LIPG
LIPC	LIPG
RBPMS	RBPMS2
TM2D2	TM2D3
SNAI2	SNAI3
SNAI2	SNAI1
SNAI3	SNAI1
CA8	CA7
CA8	CA5A
CA8	CA5B
CA7	CA13
CA7	CA1
CA7	CA3
CA7	CA2
CA7	CA5A
CA7	CA5B
CA13	CA5A
CA13	CA5B
CA1	CA5A
CA1	CA5B
CA3	CA5A
CA3	CA5B
CA2	CA5A
CA2	CA5B
CA5A	CA5B
ZFHX4	ZFHX3
E2F5	E2F4
PSKH2	PSKH1
WWP1	WWP2
WWP1	ITCH
WWP2	ITCH
CNGB3	CNGB1
OSGIN2	OSGIN1
CALB1	CALB2
CALB2	SCGN
NECAB1	NECAB2
NECAB1	NECAB3
NECAB2	NECAB3
RUNX1T1	CBFA2T3
RUNX1T1	CBFA2T2
CBFA2T3	CBFA2T2
CIBAR1	CIBAR2
PDP1	PDP2
ESRP1	ESRP2
ZFPM2	ZFPM1
SNTB1	SNTB2
SNTB1	SNTA1
SNTB2	SNTA1
HAS2	HAS3
MTSS1	MTSS2
ST3GAL1	ST3GAL2
ST3GAL1	ST3GAL5
GPT	GPT2
KIFC2	KIFC3
SLC52A2	SLC52A1
SLC52A2	SLC52A3
SLC52A1	SLC52A3
GATA4	GATA6
GATA4	GATA5
GATA6	GATA5
ESCO2	ESCO1
POTEA	ANKRD62
IMPA1	IMPA2
CCNE2	CCNE1
PLEKHF2	PLEKHF1
RHPN1	RHPN2
RNF122	RNF24
PCMTD1	PCMTD2
SDCBP	SDCBP2
ARFGEF1	ARFGEF2
PREX2	PREX1
STAU2	STAU1
GDAP1	GDAP1L1
CHMP4C	CHMP4B
RBM12B	CPNE1
RBM12B	RBM12
MATN2	MATN4
STK3	STK4
SPAG1	TOMM34
TMEM74	TMEM74B
RAD21	SNPH
RAD21	RAD21L1
SAMD12	SAMD10
ZHX2	ZHX3
ZHX3	ZHX1
PHF20L1	PHF20
SLA	SLA2
TOP1MT	TOP1
PPP1R16A	PPP1R16B
TUSC3	MAGT1
KCTD9	KCTD9P2
SLC2A8	SLC2A6
GRIN1	GRIN3A
GRIN3A	GRIN3B
GRIN3A	GRIN2D
GRIN2D	GRIN2A
GRIN2D	GRIN2C
GRIN2D	GRIN2B
IGFBPL1	KAZALD1
DPP7	PRCP
ASPN	LUM
BICD2	BICD1
RANBP6	IPO5
SLC46A2	SLC46A3
SLC46A2	SLC46A1
SLC46A3	SLC46A1
STOM	STOML3
BNC2	BNC1
SH3GL2	SH3GL3
SH3GL2	SH3GL1
SH3GL3	SH3GL1
SAXO1	SAXO2
PLIN2	PLIN1
PLIN2	PLIN3
PLIN2	PLIN5
PLIN1	PLIN5
PLIN1	PLIN3
DNAJA1	DNAJA4
FAM219A	FAM219B
RPP25L	RPP25
ARID3C	ARID3B
ARID3C	ARID3A
ARID3B	ARID3A
UNC13B	UNC13C
UNC13B	UNC13A
UNC13C	UNC13A
TLN1	TLN2
ALDH1B1	ALDH1A2
ALDH1B1	ALDH1A3
ALDH1A2	ALDH1A1
ALDH1A2	ALDH2
ALDH1A3	ALDH1A1
TJP2	TJP1
TJP2	TJP3
TJP1	TJP3
APBA1	APBA2
APBA1	APBA3
APBA2	APBA3
KLF9	KLF13
KLF9	KLF16
KLF9	KLF14
KLF13	KLF16
KLF13	KLF14
TRPM3	TRPM7
TRPM3	TRPM1
TRPM3	TRPM5
TRPM7	TRPM6
TRPM7	TRPM1
TRPM1	TRPM6
TRPM1	TRPM5
CEMIP2	CEMIP
ZFAND5	ZFAND6
TMC1	TMC3
TMC1	TMC5
TMC1	TMC6
TMC1	TMC8
TMC1	TMC2
TMC3	TMC5
TMC3	TMC8
VPS13A	VPS13C
TLE4	TLE3
TLE4	TLE2
TLE3	TLE1
TLE3	TLE2
TLE3	TLE5
TLE3	TLE6
TLE2	TLE1
FRMD3	FRMD5
SLC28A3	SLC28A2
SLC28A3	SLC28A1
SECISBP2	SECISBP2L
CORO2A	CORO2B
CORO2A	CORO1A
CORO2A	CORO6
CORO2B	CORO1C
CORO2B	CORO1A
CORO1A	CORO1B
CORO1A	CORO1C
CORO1A	CORO6
CORO6	CORO1B
CORO6	CORO1C
CORO1C	CORO1B
TBC1D2	TBC1D2B
ALDOB	ALDOA
ALDOB	ALDOC
ALDOA	ALDOC
RNF20	RNF40
SMARCA2	SMARCA4
RFX3	RFX2
RFX3	RFX1
RFX2	RFX1
PSIP1	HDGFL2
PSIP1	RP11-382A20.3
PSIP1	CTB-50L17.10
ACER2	ACER1
MLLT3	MLLT1
UBE2R2	CDC34
NMRK1	NMRK2
GNA14	GNA15
GNA14	GNA11
GNA11	GNAQ
NXNL2	NXNL1
NXNL2	NXN
DIRAS2	DIRAS1
GRIN2A	GRIN2C
GRIN2A	GRIN2B
GRIN2C	GRIN2B
TMEM38B	TMEM38A
RAD23B	RAD23A
C5	C3
C5	C4A
C5	C4B
C3	C4A
C3	C4B
DENND1A	DENND1C
DENND1A	DENND1B
DENND1C	DENND1B
MVB12B	MVB12A
SLC27A4	SLC27A1
GPR107	GPR108
PNPLA7	PNPLA6
TAF1L	TAF1
FAM120A	FAM120C
FAM120C	FAM120B
NEBL	NRAP
NEBL	NEB
NEBL	LASP1
NRAP	NEB
NRAP	LASP1
SFTPD	MBL2
CELF2	CELF1
DIP2C	DIP2B
DIP2C	DIP2A
DIP2B	DIP2A
LARP4B	LARP4
PFKP	PFKM
PFKP	PFKL
PFKM	PFKL
ST8SIA6	ST8SIA1
PIP4K2A	PIP4K2C
PIP4K2A	PIP4K2B
PIP4K2C	PIP4K2B
MSRB2	MSRB3
HECTD2	UBE3A
NMT2	NMT1
PLXDC2	PLXDC1
ALOX5	ALOX15B
ALOX5	ALOX12
ALOX5	ALOX12B
ALOX5	ALOX15
ALOX5	ALOXE3
ATRNL1	ATRN
HSPA12A	HSPA12B
PTPRE	PTPRA
PAOX	SMOX
ADARB2	ADARB1
GDI2	GDI1
SUV39H2	SUV39H1
FOLH1B	NAALADL1
NAALADL1	NAALAD2
B4GALNT4	B4GALNT3
MUC6	VWF
VWF	MUC2
VWF	OTOG
VWF	MUC5AC
VWF	MUC5B
DUSP8	DUSP16
NAP1L4	NAP1L1
NAP1L1	NAP1L2
OSBPL5	OSBPL8
PPFIBP2	PPFIBP1
OVCH2	OVCH1
LMO1	LMO3
LMO3	LMO2
DENND5A	DENND5B
IPO7	IPO8
RASSF10	RASSF9
ARNTL	ARNTL2
FAR1	FAR2
PDE3B	PDE3A
KCNJ11	KCNJ8
KCNJ11	KCNJ18
KCNJ11	KCNJ16
KCNJ11	KCNJ1
KCNJ11	KCNJ10
ABCC8	ABCC9
TPH1	PAH
TPH1	TPH2
PAH	TPH2
LDHA	LDHB
LDHB	LDHC
LDHB	LDHAL6A
LDHB	LDHAL6B
LDHB	UEVLD
ZDHHC13	ZDHHC17
E2F8	E2F7
DBX1	DBX2
NELL1	NELL2
SLC17A6	SLC17A8
SLC17A6	SLC17A7
SLC17A8	SLC17A7
GAS2	GAS2L3
GAS2	GAS2L1
GAS2L1	GAS2L2
LIN7C	LIN7A
LIN7C	LIN7B
LIN7A	LIN7B
DEPDC7	DEPDC4
CAPRIN1	CAPRIN2
CAPRIN1	CBLN4
CAPRIN2	CBLN4
ABTB2	BTBD11
CRY2	CRY1
SPI1	SPIC
SPI1	AC020909.1
SPIC	AC020909.1
PTPRJ	PTPRB
PTPRB	PTPRH
P2RX3	P2RX4
P2RX3	P2RX2
P2RX3	P2RX1
P2RX3	P2RX6
P2RX4	P2RX1
P2RX4	P2RX6
P2RX4	P2RX5
P2RX4	P2RX5-TAX1BP3
P2RX2	P2RX1
P2RX2	P2RX5
P2RX2	P2RX5-TAX1BP3
P2RX1	P2RX6
P2RX1	P2RX7
TMEM132A	TMEM132C
TMEM132A	TMEM132D
TMEM132A	TMEM132B
TMEM132A	TMEM132E
TMEM132C	TMEM132E
TMEM132D	TMEM132E
TMEM132B	TMEM132E
SLC15A3	SLC15A4
CPSF7	CPSF6
LRRC10B	LRRC10
RAB3IL1	RAB3IP
RAB3IL1	AC025263.3
BEST1	BEST3
KDM2A	KDM2B
KDM2A	FBXL19
KDM2B	FBXL19
ANKRD13D	ANKRD13A
ANKRD13D	ANKRD13B
ANKRD13A	ANKRD13B
SSH3	SSH1
SSH1	SSH2
RAD9A	RAD9B
PPP1CA	PPP1CC
CABP4	CABP1
CABP4	CABP5
CABP1	CABP2
CABP1	CABP5
CABP5	CABP2
CDK2AP2	CDK2AP1
LRP5	LRP6
PIWIL4	PIWIL1
PIWIL4	PIWIL3
PIWIL1	PIWIL3
OTUB1	OTUB2
FLRT1	FLRT2
FLRT1	FLRT3
FLRT2	FLRT3
FERMT3	FERMT2
FERMT3	FERMT1
FERMT2	FERMT1
VEGFB	PGF
RPS6KA4	RPS6KA5
PYGM	PYGL
PYGM	PYGB
PYGL	PYGB
ATG2A	ATG2B
SLC25A45	SLC25A47
SLC25A47	SLC25A48
SNX32	SNX6
SNX32	SNX5
SNX6	SNX5
CFL1	CFL2
CFL1	DSTN
CFL2	DSTN
PACS1	PACS2
RIN1	RIN3
RIN1	RIN2
RIN1	RINL
RIN3	RIN2
RIN3	RINL
RIN2	RINL
GANAB	GANC
PLCB3	PLCB2
PLCB3	PLCB4
PLCB3	PLCB1
PLCB2	PLCB1
PLCB2	PLCB4
AC107956.1	RPS2
HSD17B12	HSDL1
YPEL4	YPEL3
YPEL4	YPEL2
YPEL4	YPEL1
YPEL3	YPEL2
YPEL3	YPEL1
YPEL2	YPEL1
LPXN	TGFB1I1
LPXN	PXN
TGFB1I1	PXN
TBC1D10C	TBC1D10B
TBC1D10C	TBC1D10A
TBC1D10C	RP1-130H16.18
TBC1D10B	TBC1D10A
TBC1D10B	RP1-130H16.18
SLC43A1	SLC43A2
SMTNL1	SMTNL2
SMTNL2	SMTN
SERPING1	SERPINF1
AIP	AIPL1
PITPNM1	PITPNM3
PITPNM1	PITPNM2
PITPNM3	PITPNM2
ACY3	ASPA
ALDH3B2	ALDH3A2
ALDH3B2	ALDH3A1
ALDH3A2	ALDH3B1
ALDH3A1	ALDH3B1
SERPINH1	SERPINF2
SERPINH1	SERPINE3
NNMT	PNMT
RNH1	NLRP4
RNH1	NLRP11
RNH1	NLRP2
AP2A2	AP2A1
NUCB2	NUCB1
PRRG4	PRRG2
PRRG2	PRRG1
NR1H3	NR1H2
NR1H3	NR1H4
DPF2	DPF1
DPF2	DPF3
DPF1	DPF3
YIF1A	YIF1B
KMT5B	KMT5C
PPP6R3	PPP6R1
PPP6R3	PPP6R2
CPT1A	CPT1C
CPT1A	CPT1B
CPT1C	CPT1B
CRYAB	HSPB6
CRYAB	CRYAA
CRYAB	CH507-152C13.3
HSPB6	HSPB2
HSPB6	CRYAA
CRYAA	HSPB2
HSPB2	HSPB1
HSPB2	HSPB8
PAFAH1B2	PAFAH1B3
TECTA	AC020907.1
TECTA	FCGBP
TECTA	ZAN
ASRGL1	TASP1
MACROD1	MACROD2
OVOL1	OVOL2
CST6	CST5
CST6	CST1
CST6	CST2
CST6	CST3
CST6	CST4
BTG4	BTG3
LAYN	CHODL
SIK2	SIK1
SIK2	CH507-42P11.8
NCAM1	NCAM2
USP28	USP25
RBM7	RBM11
RBM11	RP11-212D19.4
BACE1	BACE2
DSCAML1	DSCAM
C2CD2L	C2CD2
ABCG4	ABCG1
UBASH3B	UBASH3A
SLC37A2	SLC37A1
ETS1	ETS2
FLI1	ERG
APLP2	APP
APLP2	APLP1
APP	APLP1
APP	SPINT3
SBF2	SBF1
PARVA	PARVB
PARVA	PARVG
MPPED2	MPPED1
MAPK8IP1	MAPK8IP2
LARGE2	LARGE1
PHF21A	PHF21B
ARHGAP1	PRR5
UBE2L6	UBE2L3
ZDHHC5	ZDHHC8
GRK2	GRK3
CHKA	CHKB
CHRDL2	CHRDL1
GDPD5	GDPD2
CAPN5	CAPN6
CHORDC1	ITGB1BP2
MTMR2	MTMR1
MTMR2	MTM1
BIRC3	XIAP
XIAP	BIRC2
XIAP	NAIP
RAB39A	RAB39B
RAB39A	RAB42P1
RAB39B	RAB42P1
A2ML1	AC024940.2
AC024940.2	A2M
AC024940.2	PZP
LRRK2	LRRK1
ACSM4	ACSM3
ACSM4	ACSM1
ACSM4	ACSM5
FAM234B	FAM234A
ATF7IP	ATF7IP2
KCTD10	KCTD13
KCTD10	TNFAIP1
KCTD13	TNFAIP1
ATP2A2	ATP2A1
ATP2A2	ATP2A3
ATP2A1	ATP2A3
ATXN2	ATXN2L
RPH3A	DOC2A
RPH3A	DOC2B
DOC2A	DOC2B
TAOK3	TAOK2
TAOK3	TAOK1
TAOK2	TAOK1
BICDL1	BICDL2
PLA2G1B	PLA2G10
PLA2G10	OC90
PLA2G10	RP11-240B13.2
CLEC6A	ASGR2
GABARAPL1	GABARAP
COPZ1	COPZ2
WSCD2	WSCD1
GIT2	GIT1
TBX5	TBX4
TBX3	TBX2
MED13L	MED13
RNFT2	RNFT1
KSR2	KSR1
WSB2	WSB1
MSI1	MSI2
SRSF9	SRSF1
UNC119B	UNC119
